captain_id,signup_ts,city,vehicle_type,acquisition_channel,signup_zone_id,device_tier,app_language,age_band
CPT113143,21-05-2026 15:19,Pune,Auto,referral,PUN-Z22,mid,hi,25-34
CPT107690,21-05-2026 15:27,Delhi,Auto,referral,DEL-Z18,low,hi,25-34
CPT119682,21-05-2026 15:28,Hyderabad,Cab,organic_app,HYD-Z13,mid,te,35-44
CPT109169,21-05-2026 15:39,Pune,Cab,organic_app,PUN-Z14,mid,en,35-44
CPT124560,21-05-2026 15:44,Pune,Auto,fos_field,PUN-Z03,mid,en,45+
CPT113115,21-05-2026 15:52,Bangalore,Auto,fos_field,BAN-Z13,low,kn,25-34
CPT113972,21-05-2026 15:55,Delhi,Auto,fos_field,DEL-Z04,mid,en,25-34
CPT111564,21-05-2026 15:56,Delhi,ERickshaw,fos_field,DEL-Z13,low,en,25-34
CPT106573,21-05-2026 16:13,Hyderabad,Cab,fos_field,HYD-Z03,low,mr,45+
CPT104925,21-05-2026 16:15,Delhi,Auto,referral,DEL-Z01,low,mr,25-34
CPT117705,21-05-2026 16:18,Hyderabad,Cab,fos_field,HYD-Z19,mid,mr,25-34
CPT117220,21-05-2026 16:30,Pune,Auto,referral,PUN-Z09,low,mr,18-24
CPT113571,21-05-2026 16:33,Hyderabad,Cab,referral,HYD-Z22,low,en,18-24
CPT119548,21-05-2026 16:48,Hyderabad,ERickshaw,organic_app,HYD-Z17,low,mr,35-44
CPT111766,21-05-2026 16:49,Delhi,ERickshaw,fos_field,DEL-Z07,low,hi,35-44
CPT115870,21-05-2026 16:52,Hyderabad,Cab,organic_app,HYD-Z24,mid,en,45+
CPT105653,21-05-2026 16:58,Bangalore,Cab,organic_app,BAN-Z10,high,kn,45+
CPT118901,21-05-2026 17:00,Bangalore,Auto,organic_app,BAN-Z24,low,kn,35-44
CPT105490,21-05-2026 17:03,Delhi,Cab,fos_field,DEL-Z07,mid,en,25-34
CPT101620,21-05-2026 17:18,Hyderabad,Cab,organic_app,HYD-Z22,low,te,25-34
CPT117406,21-05-2026 17:22,Bangalore,Auto,referral,BAN-Z22,high,en,45+
CPT110489,21-05-2026 17:22,Hyderabad,Cab,organic_app,HYD-Z09,low,en,18-24
CPT118758,21-05-2026 17:26,Pune,Auto,organic_app,PUN-Z21,low,te,35-44
CPT103422,21-05-2026 17:45,Delhi,ERickshaw,referral,DEL-Z02,high,kn,35-44
CPT111658,21-05-2026 17:46,Bangalore,Cab,fos_field,BAN-Z19,mid,kn,35-44
CPT101633,21-05-2026 17:56,Pune,Cab,fos_field,PUN-Z18,low,kn,25-34
CPT119738,21-05-2026 18:02,Pune,Auto,organic_app,PUN-Z18,mid,kn,25-34
CPT110121,21-05-2026 18:03,Delhi,ERickshaw,fos_field,DEL-Z05,mid,te,25-34
CPT111736,21-05-2026 18:16,Pune,Auto,fos_field,PUN-Z12,low,mr,18-24
CPT119207,21-05-2026 18:31,Pune,Cab,organic_app,PUN-Z09,mid,te,25-34
CPT110470,21-05-2026 18:40,Delhi,ERickshaw,organic_app,DEL-Z21,low,en,35-44
CPT122422,21-05-2026 18:44,Hyderabad,ERickshaw,organic_app,HYD-Z23,low,kn,25-34
CPT112981,21-05-2026 18:57,Delhi,ERickshaw,paid_digital,DEL-Z20,low,mr,45+
CPT104119,21-05-2026 19:02,Hyderabad,ERickshaw,organic_app,HYD-Z24,low,mr,18-24
CPT107108,21-05-2026 19:05,Delhi,Auto,organic_app,DEL-Z05,low,kn,45+
CPT105761,21-05-2026 19:10,Pune,Cab,organic_app,PUN-Z05,high,kn,18-24
CPT105338,21-05-2026 19:12,Hyderabad,Auto,paid_digital,HYD-Z20,mid,kn,35-44
CPT106025,21-05-2026 19:15,Hyderabad,Auto,referral,HYD-Z19,high,en,18-24
CPT113629,21-05-2026 19:22,Bangalore,ERickshaw,organic_app,BAN-Z02,high,te,35-44
CPT107329,21-05-2026 19:24,Hyderabad,Cab,referral,HYD-Z23,low,kn,25-34
CPT104027,21-05-2026 19:27,Pune,Auto,referral,PUN-Z24,low,mr,45+
CPT124200,21-05-2026 19:38,Pune,Auto,fos_field,PUN-Z05,low,hi,25-34
CPT121425,21-05-2026 19:46,Delhi,ERickshaw,organic_app,DEL-Z20,low,kn,45+
CPT108215,21-05-2026 19:50,Bangalore,Cab,paid_digital,BAN-Z16,mid,kn,45+
CPT115985,21-05-2026 20:02,Delhi,Auto,organic_app,DEL-Z06,low,en,45+
CPT114213,21-05-2026 20:12,Delhi,ERickshaw,organic_app,DEL-Z19,mid,mr,35-44
CPT123876,21-05-2026 20:15,Hyderabad,Auto,organic_app,HYD-Z15,low,te,18-24
CPT101921,21-05-2026 20:15,Delhi,Cab,organic_app,DEL-Z16,mid,kn,18-24
CPT114708,21-05-2026 20:20,Delhi,Auto,organic_app,DEL-Z05,low,en,18-24
CPT110689,21-05-2026 20:28,Delhi,Auto,referral,DEL-Z24,low,kn,25-34
CPT101888,21-05-2026 20:37,Delhi,Auto,fos_field,DEL-Z09,mid,te,25-34
CPT114539,21-05-2026 20:47,Bangalore,Auto,organic_app,BAN-Z19,high,mr,18-24
CPT118457,21-05-2026 20:47,Bangalore,Cab,fos_field,BAN-Z23,low,te,25-34
CPT120298,21-05-2026 20:49,Hyderabad,Auto,organic_app,HYD-Z14,mid,te,18-24
CPT109689,21-05-2026 21:18,Hyderabad,ERickshaw,organic_app,HYD-Z04,low,te,25-34
CPT113522,21-05-2026 21:22,Delhi,Cab,fos_field,DEL-Z09,high,hi,25-34
CPT117892,21-05-2026 21:28,Bangalore,Cab,organic_app,BAN-Z07,low,en,25-34
CPT124079,21-05-2026 21:30,Hyderabad,Auto,paid_digital,HYD-Z20,mid,en,35-44
CPT102274,21-05-2026 21:31,Bangalore,Cab,organic_app,BAN-Z03,mid,en,25-34
CPT124615,21-05-2026 21:34,Bangalore,ERickshaw,paid_digital,BAN-Z06,mid,en,45+
CPT117948,21-05-2026 21:34,Hyderabad,Cab,fos_field,HYD-Z20,low,hi,25-34
CPT103525,21-05-2026 21:40,Hyderabad,Auto,organic_app,HYD-Z17,mid,en,25-34
CPT113227,21-05-2026 21:42,Delhi,Auto,fos_field,DEL-Z05,high,te,25-34
CPT106730,21-05-2026 21:48,Hyderabad,Cab,fos_field,HYD-Z23,mid,hi,35-44
CPT100115,21-05-2026 21:49,Hyderabad,Auto,organic_app,HYD-Z08,mid,mr,35-44
CPT103964,21-05-2026 21:56,Delhi,ERickshaw,paid_digital,DEL-Z07,low,hi,35-44
CPT122766,22-05-2026 06:08,Delhi,Auto,fos_field,DEL-Z19,low,te,35-44
CPT109677,22-05-2026 06:29,Hyderabad,Cab,paid_digital,HYD-Z15,low,en,35-44
CPT117401,22-05-2026 06:30,Delhi,ERickshaw,referral,DEL-Z17,mid,kn,25-34
CPT107773,22-05-2026 06:36,Pune,Auto,organic_app,PUN-Z12,low,mr,25-34
CPT118532,22-05-2026 06:39,Delhi,ERickshaw,fos_field,DEL-Z07,low,te,35-44
CPT122213,22-05-2026 06:48,Bangalore,Cab,fos_field,BAN-Z04,mid,kn,35-44
CPT123479,22-05-2026 07:03,Hyderabad,Auto,paid_digital,HYD-Z19,high,mr,45+
CPT115584,22-05-2026 07:21,Pune,Auto,referral,PUN-Z02,low,kn,25-34
CPT110665,22-05-2026 07:23,Bangalore,Auto,referral,BAN-Z02,low,hi,25-34
CPT105714,22-05-2026 07:42,Hyderabad,ERickshaw,referral,HYD-Z17,low,en,45+
CPT118356,22-05-2026 07:48,Delhi,ERickshaw,organic_app,DEL-Z06,high,hi,25-34
CPT123940,22-05-2026 07:49,Hyderabad,Cab,organic_app,HYD-Z17,low,hi,18-24
CPT121641,22-05-2026 07:50,Hyderabad,Auto,fos_field,HYD-Z08,low,kn,25-34
CPT111149,22-05-2026 07:55,Delhi,Cab,referral,DEL-Z10,mid,kn,18-24
CPT121665,22-05-2026 07:57,Delhi,Auto,gc_telecalling,DEL-Z14,mid,en,25-34
CPT109632,22-05-2026 08:02,Delhi,Cab,referral,DEL-Z18,mid,mr,45+
CPT122002,22-05-2026 08:07,Delhi,Cab,fos_field,DEL-Z15,high,te,25-34
CPT111976,22-05-2026 08:07,Hyderabad,Cab,fos_field,HYD-Z08,high,kn,45+
CPT116626,22-05-2026 08:10,Hyderabad,Cab,organic_app,HYD-Z21,low,mr,25-34
CPT112973,22-05-2026 08:19,Hyderabad,Auto,fos_field,HYD-Z18,high,mr,25-34
CPT108165,22-05-2026 08:19,Delhi,Cab,paid_digital,DEL-Z21,low,kn,18-24
CPT121148,22-05-2026 08:25,Bangalore,ERickshaw,organic_app,BAN-Z09,high,hi,35-44
CPT101901,22-05-2026 08:29,Pune,Auto,fos_field,PUN-Z07,mid,kn,25-34
CPT104947,22-05-2026 08:30,Delhi,ERickshaw,referral,DEL-Z06,high,en,45+
CPT124003,22-05-2026 08:32,Bangalore,Auto,fos_field,BAN-Z19,mid,en,18-24
CPT119184,22-05-2026 08:33,Bangalore,Cab,fos_field,BAN-Z21,high,en,18-24
CPT121797,22-05-2026 08:33,Hyderabad,Cab,organic_app,HYD-Z16,mid,en,25-34
CPT105040,22-05-2026 08:34,Pune,Auto,referral,PUN-Z03,mid,mr,35-44
CPT116088,22-05-2026 08:39,Pune,Auto,organic_app,PUN-Z10,low,te,18-24
CPT106791,22-05-2026 09:00,Pune,Auto,organic_app,PUN-Z16,mid,te,25-34
CPT107851,22-05-2026 09:01,Delhi,ERickshaw,organic_app,DEL-Z24,mid,te,25-34
CPT106041,22-05-2026 09:08,Bangalore,Auto,organic_app,BAN-Z02,low,te,35-44
CPT118592,22-05-2026 09:10,Bangalore,Auto,organic_app,BAN-Z01,mid,te,25-34
CPT103350,22-05-2026 09:19,Bangalore,Cab,organic_app,BAN-Z08,mid,kn,25-34
CPT105233,22-05-2026 09:24,Hyderabad,Auto,paid_digital,HYD-Z15,mid,kn,25-34
CPT102526,22-05-2026 09:24,Bangalore,Cab,organic_app,BAN-Z20,high,te,25-34
CPT112202,22-05-2026 09:33,Delhi,Auto,fos_field,DEL-Z10,high,te,45+
CPT101432,22-05-2026 09:36,Hyderabad,Cab,referral,HYD-Z12,mid,mr,18-24
CPT116161,22-05-2026 09:38,Hyderabad,Auto,fos_field,HYD-Z03,mid,kn,35-44
CPT109487,22-05-2026 09:44,Pune,Auto,paid_digital,PUN-Z17,mid,kn,25-34
CPT117289,22-05-2026 09:51,Hyderabad,Cab,fos_field,HYD-Z14,mid,te,35-44
CPT124603,22-05-2026 10:03,Hyderabad,Cab,paid_digital,HYD-Z20,mid,te,35-44
CPT122814,22-05-2026 10:08,Hyderabad,Cab,paid_digital,HYD-Z04,low,mr,25-34
CPT119370,22-05-2026 10:11,Pune,Auto,organic_app,PUN-Z08,low,mr,25-34
CPT103089,22-05-2026 10:21,Hyderabad,Cab,fos_field,HYD-Z24,mid,te,35-44
CPT116649,22-05-2026 10:30,Hyderabad,Auto,organic_app,HYD-Z11,high,en,35-44
CPT121537,22-05-2026 11:01,Bangalore,Cab,gc_telecalling,BAN-Z09,mid,te,45+
CPT112571,22-05-2026 11:03,Delhi,ERickshaw,fos_field,DEL-Z02,high,te,35-44
CPT111690,22-05-2026 11:34,Delhi,ERickshaw,gc_telecalling,DEL-Z19,low,en,25-34
CPT123896,22-05-2026 11:39,Pune,Auto,fos_field,PUN-Z01,mid,en,45+
CPT100303,22-05-2026 11:41,Hyderabad,Cab,paid_digital,HYD-Z15,mid,hi,25-34
CPT108826,22-05-2026 11:42,Delhi,Cab,fos_field,DEL-Z11,mid,mr,25-34
CPT109057,22-05-2026 11:46,Delhi,ERickshaw,organic_app,DEL-Z19,low,te,18-24
CPT120537,22-05-2026 11:56,Hyderabad,Cab,referral,HYD-Z17,mid,te,35-44
CPT111484,22-05-2026 11:56,Bangalore,Auto,fos_field,BAN-Z16,mid,en,18-24
CPT121832,22-05-2026 12:03,Bangalore,Cab,organic_app,BAN-Z08,low,mr,25-34
CPT100284,22-05-2026 12:14,Pune,Auto,organic_app,PUN-Z07,low,te,35-44
CPT116534,22-05-2026 12:26,Delhi,ERickshaw,fos_field,DEL-Z05,mid,hi,35-44
CPT112222,22-05-2026 12:40,Hyderabad,Auto,gc_telecalling,HYD-Z20,mid,mr,18-24
CPT108533,22-05-2026 12:43,Bangalore,Cab,referral,BAN-Z23,low,te,45+
CPT108677,22-05-2026 12:45,Delhi,ERickshaw,organic_app,DEL-Z16,low,en,25-34
CPT101506,22-05-2026 12:50,Delhi,Auto,paid_digital,DEL-Z20,low,kn,25-34
CPT119877,22-05-2026 12:51,Pune,Cab,referral,PUN-Z08,mid,mr,35-44
CPT113780,22-05-2026 12:55,Pune,Auto,organic_app,PUN-Z22,mid,te,25-34
CPT118126,22-05-2026 12:56,Hyderabad,Auto,paid_digital,HYD-Z09,low,kn,45+
CPT108880,22-05-2026 12:59,Delhi,Cab,referral,DEL-Z07,high,te,18-24
CPT117085,22-05-2026 12:59,Bangalore,Cab,gc_telecalling,BAN-Z05,mid,hi,25-34
CPT121655,22-05-2026 13:10,Pune,Auto,referral,PUN-Z03,low,mr,45+
CPT115973,22-05-2026 13:14,Delhi,Cab,organic_app,DEL-Z08,low,hi,18-24
CPT102462,22-05-2026 13:17,Hyderabad,Cab,referral,HYD-Z08,high,kn,18-24
CPT114938,22-05-2026 13:18,Delhi,Auto,paid_digital,DEL-Z04,low,te,35-44
CPT100319,22-05-2026 13:21,Bangalore,Cab,fos_field,BAN-Z08,low,te,25-34
CPT119933,22-05-2026 13:26,Pune,Auto,organic_app,PUN-Z07,mid,hi,18-24
CPT100302,22-05-2026 13:27,Bangalore,Cab,organic_app,BAN-Z12,low,te,25-34
CPT116071,22-05-2026 13:46,Bangalore,Cab,referral,BAN-Z04,high,kn,25-34
CPT105436,22-05-2026 13:50,Hyderabad,Auto,fos_field,HYD-Z22,low,en,35-44
CPT105278,22-05-2026 14:04,Delhi,Auto,paid_digital,DEL-Z06,mid,en,25-34
CPT100641,22-05-2026 14:17,Hyderabad,Auto,paid_digital,HYD-Z10,low,te,25-34
CPT122151,22-05-2026 14:18,Hyderabad,Auto,fos_field,HYD-Z17,low,te,25-34
CPT112590,22-05-2026 14:22,Bangalore,Cab,referral,BAN-Z16,low,en,25-34
CPT124108,22-05-2026 14:24,Bangalore,Auto,organic_app,BAN-Z06,mid,mr,18-24
CPT110375,22-05-2026 14:39,Delhi,ERickshaw,gc_telecalling,DEL-Z15,low,kn,35-44
CPT124718,22-05-2026 14:47,Hyderabad,Auto,fos_field,HYD-Z21,high,hi,25-34
CPT103333,22-05-2026 14:57,Pune,Auto,paid_digital,PUN-Z03,mid,hi,35-44
CPT115325,22-05-2026 15:00,Bangalore,Auto,organic_app,BAN-Z14,low,kn,45+
CPT100683,22-05-2026 15:06,Delhi,ERickshaw,gc_telecalling,DEL-Z21,high,hi,35-44
CPT105780,22-05-2026 15:07,Bangalore,Cab,paid_digital,BAN-Z02,low,te,18-24
CPT115625,22-05-2026 15:13,Pune,Cab,organic_app,PUN-Z13,low,mr,18-24
CPT124761,22-05-2026 15:14,Hyderabad,Cab,paid_digital,HYD-Z24,mid,en,25-34
CPT119841,22-05-2026 15:15,Bangalore,Auto,referral,BAN-Z16,low,kn,25-34
CPT121006,22-05-2026 15:23,Bangalore,Cab,fos_field,BAN-Z06,low,mr,25-34
CPT110106,22-05-2026 15:27,Delhi,Cab,gc_telecalling,DEL-Z05,mid,te,35-44
CPT106745,22-05-2026 15:30,Hyderabad,Auto,fos_field,HYD-Z22,mid,kn,35-44
CPT117905,22-05-2026 15:31,Hyderabad,ERickshaw,referral,HYD-Z10,mid,hi,25-34
CPT101141,22-05-2026 15:34,Hyderabad,ERickshaw,fos_field,HYD-Z16,low,en,45+
CPT119746,22-05-2026 15:44,Pune,Auto,organic_app,PUN-Z20,low,en,25-34
CPT100765,22-05-2026 15:49,Bangalore,Cab,paid_digital,BAN-Z14,high,kn,35-44
CPT105323,22-05-2026 15:53,Bangalore,Auto,organic_app,BAN-Z23,high,kn,45+
CPT115045,22-05-2026 15:59,Hyderabad,Cab,referral,HYD-Z10,high,kn,45+
CPT100461,22-05-2026 16:22,Hyderabad,Auto,referral,HYD-Z21,high,hi,35-44
CPT119719,22-05-2026 16:23,Delhi,ERickshaw,organic_app,DEL-Z05,low,kn,25-34
CPT120282,22-05-2026 16:32,Hyderabad,Auto,paid_digital,HYD-Z18,mid,kn,35-44
CPT113860,22-05-2026 16:46,Delhi,Auto,referral,DEL-Z20,mid,en,45+
CPT100601,22-05-2026 16:47,Hyderabad,Cab,fos_field,HYD-Z09,low,te,25-34
CPT121506,22-05-2026 16:53,Pune,Auto,organic_app,PUN-Z08,low,en,25-34
CPT102784,22-05-2026 16:55,Hyderabad,Cab,paid_digital,HYD-Z02,low,hi,35-44
CPT117871,22-05-2026 16:55,Hyderabad,Auto,fos_field,HYD-Z09,high,mr,25-34
CPT118849,22-05-2026 17:03,Pune,Cab,organic_app,PUN-Z23,high,kn,35-44
CPT114786,22-05-2026 17:07,Pune,Auto,organic_app,PUN-Z07,mid,te,35-44
CPT121681,22-05-2026 17:12,Hyderabad,Auto,fos_field,HYD-Z08,low,en,18-24
CPT101681,22-05-2026 17:18,Hyderabad,Cab,organic_app,HYD-Z23,low,hi,18-24
CPT112803,22-05-2026 17:24,Pune,Auto,referral,PUN-Z23,mid,en,25-34
CPT124704,22-05-2026 17:28,Delhi,Cab,paid_digital,DEL-Z03,mid,hi,35-44
CPT121421,22-05-2026 17:28,Bangalore,Cab,referral,BAN-Z06,mid,te,25-34
CPT112875,22-05-2026 17:28,Delhi,Auto,fos_field,DEL-Z20,mid,en,25-34
CPT114534,22-05-2026 17:41,Delhi,ERickshaw,fos_field,DEL-Z13,low,en,25-34
CPT110256,22-05-2026 17:42,Delhi,Auto,organic_app,DEL-Z16,high,en,35-44
CPT122793,22-05-2026 17:53,Delhi,ERickshaw,paid_digital,DEL-Z10,low,mr,45+
CPT113339,22-05-2026 17:56,Delhi,Cab,organic_app,DEL-Z22,low,te,18-24
CPT100830,22-05-2026 17:56,Hyderabad,Cab,paid_digital,HYD-Z03,low,en,25-34
CPT113765,22-05-2026 17:56,Hyderabad,Auto,paid_digital,HYD-Z14,mid,mr,35-44
CPT120605,22-05-2026 17:57,Pune,Auto,referral,PUN-Z22,mid,mr,25-34
CPT110249,22-05-2026 18:09,Pune,Cab,fos_field,PUN-Z18,low,en,25-34
CPT109325,22-05-2026 18:10,Pune,Auto,fos_field,PUN-Z02,mid,kn,25-34
CPT123021,22-05-2026 18:10,Hyderabad,Cab,fos_field,HYD-Z05,low,en,18-24
CPT100396,22-05-2026 18:15,Hyderabad,Cab,referral,HYD-Z01,low,en,35-44
CPT116007,22-05-2026 18:21,Delhi,Auto,referral,DEL-Z13,mid,en,45+
CPT117754,22-05-2026 18:30,Pune,Auto,fos_field,PUN-Z15,high,kn,25-34
CPT110848,22-05-2026 18:32,Hyderabad,Auto,organic_app,HYD-Z21,low,hi,35-44
CPT105802,22-05-2026 18:35,Delhi,Cab,referral,DEL-Z21,mid,hi,35-44
CPT113801,22-05-2026 18:40,Delhi,Cab,paid_digital,DEL-Z15,low,hi,35-44
CPT106852,22-05-2026 18:45,Bangalore,ERickshaw,referral,BAN-Z15,mid,kn,35-44
CPT118928,22-05-2026 18:45,Hyderabad,Auto,referral,HYD-Z23,low,te,25-34
CPT101600,22-05-2026 18:55,Pune,Auto,referral,PUN-Z05,high,en,35-44
CPT111880,22-05-2026 19:11,Pune,Auto,organic_app,PUN-Z21,mid,kn,18-24
CPT111474,22-05-2026 19:15,Hyderabad,Auto,referral,HYD-Z13,mid,hi,45+
CPT100837,22-05-2026 19:19,Delhi,Auto,referral,DEL-Z24,high,en,45+
CPT119503,22-05-2026 19:25,Pune,Auto,organic_app,PUN-Z02,low,kn,18-24
CPT122290,22-05-2026 19:33,Pune,Auto,organic_app,PUN-Z05,high,te,25-34
CPT102360,22-05-2026 19:33,Delhi,ERickshaw,organic_app,DEL-Z13,mid,kn,35-44
CPT107236,22-05-2026 19:36,Hyderabad,Cab,referral,HYD-Z01,low,kn,25-34
CPT107905,22-05-2026 19:37,Delhi,ERickshaw,fos_field,DEL-Z22,low,hi,25-34
CPT119979,22-05-2026 19:39,Pune,Auto,referral,PUN-Z18,low,mr,18-24
CPT108185,22-05-2026 19:41,Delhi,Auto,paid_digital,DEL-Z24,low,hi,25-34
CPT110452,22-05-2026 19:46,Hyderabad,Auto,organic_app,HYD-Z23,low,kn,25-34
CPT100815,22-05-2026 19:49,Bangalore,Auto,referral,BAN-Z08,mid,mr,35-44
CPT121482,22-05-2026 19:52,Delhi,Cab,referral,DEL-Z14,high,mr,35-44
CPT110205,22-05-2026 19:54,Delhi,ERickshaw,organic_app,DEL-Z23,mid,kn,25-34
CPT122992,22-05-2026 19:56,Delhi,ERickshaw,paid_digital,DEL-Z21,mid,mr,35-44
CPT106066,22-05-2026 19:59,Pune,ERickshaw,gc_telecalling,PUN-Z09,low,hi,35-44
CPT106794,22-05-2026 20:00,Delhi,ERickshaw,organic_app,DEL-Z02,low,mr,35-44
CPT114393,22-05-2026 20:03,Delhi,ERickshaw,fos_field,DEL-Z23,low,mr,18-24
CPT120570,22-05-2026 20:08,Delhi,ERickshaw,organic_app,DEL-Z13,low,en,45+
CPT111636,22-05-2026 20:17,Hyderabad,Auto,fos_field,HYD-Z01,low,kn,35-44
CPT113392,22-05-2026 20:19,Pune,ERickshaw,referral,PUN-Z11,low,kn,25-34
CPT114438,22-05-2026 20:24,Delhi,Auto,fos_field,DEL-Z17,high,te,25-34
CPT111443,22-05-2026 20:30,Pune,Auto,referral,PUN-Z20,low,en,25-34
CPT106059,22-05-2026 20:34,Pune,Auto,organic_app,PUN-Z11,mid,en,25-34
CPT114606,22-05-2026 20:37,Bangalore,Cab,organic_app,BAN-Z05,mid,mr,45+
CPT108246,22-05-2026 20:41,Hyderabad,ERickshaw,fos_field,HYD-Z18,mid,te,18-24
CPT103802,22-05-2026 20:42,Hyderabad,Auto,fos_field,HYD-Z03,mid,kn,25-34
CPT103633,22-05-2026 20:49,Pune,Auto,organic_app,PUN-Z17,mid,te,35-44
CPT100768,22-05-2026 20:53,Delhi,ERickshaw,organic_app,DEL-Z21,high,te,35-44
CPT120653,22-05-2026 21:09,Hyderabad,Cab,fos_field,HYD-Z11,low,en,45+
CPT113212,22-05-2026 21:14,Pune,Auto,fos_field,PUN-Z15,high,en,25-34
CPT124024,22-05-2026 21:14,Pune,Auto,referral,PUN-Z07,mid,mr,25-34
CPT103248,22-05-2026 21:25,Hyderabad,Auto,referral,HYD-Z01,low,kn,25-34
CPT106628,22-05-2026 21:40,Delhi,ERickshaw,gc_telecalling,DEL-Z17,low,kn,25-34
CPT122576,22-05-2026 21:52,Bangalore,Cab,fos_field,BAN-Z06,low,en,25-34
CPT118421,23-05-2026 06:08,Delhi,ERickshaw,organic_app,DEL-Z21,mid,en,35-44
CPT109633,23-05-2026 06:10,Hyderabad,ERickshaw,organic_app,HYD-Z17,low,kn,25-34
CPT121198,23-05-2026 06:13,Delhi,Auto,organic_app,DEL-Z23,high,mr,25-34
CPT102572,23-05-2026 06:13,Bangalore,Auto,fos_field,BAN-Z12,low,en,35-44
CPT123499,23-05-2026 06:20,Pune,Auto,paid_digital,PUN-Z22,mid,te,25-34
CPT104795,23-05-2026 06:21,Hyderabad,Cab,paid_digital,HYD-Z02,mid,te,25-34
CPT100387,23-05-2026 06:21,Pune,Auto,referral,PUN-Z10,mid,hi,25-34
CPT105686,23-05-2026 06:35,Hyderabad,Auto,organic_app,HYD-Z22,high,hi,18-24
CPT105825,23-05-2026 06:42,Pune,Auto,organic_app,PUN-Z15,low,en,18-24
CPT104566,23-05-2026 06:49,Bangalore,Cab,paid_digital,BAN-Z23,mid,te,25-34
CPT114650,23-05-2026 07:17,Bangalore,Auto,organic_app,BAN-Z20,mid,mr,25-34
CPT109141,23-05-2026 07:22,Hyderabad,Cab,fos_field,HYD-Z20,low,te,45+
CPT120847,23-05-2026 07:24,Delhi,ERickshaw,organic_app,DEL-Z24,low,en,35-44
CPT122806,23-05-2026 07:24,Bangalore,Cab,fos_field,BAN-Z06,low,te,35-44
CPT100261,23-05-2026 07:30,Delhi,ERickshaw,organic_app,DEL-Z02,mid,mr,18-24
CPT110499,23-05-2026 07:34,Bangalore,Cab,fos_field,BAN-Z17,mid,kn,45+
CPT103799,23-05-2026 07:52,Hyderabad,Cab,paid_digital,HYD-Z03,high,mr,25-34
CPT121637,23-05-2026 07:55,Pune,Auto,paid_digital,PUN-Z23,mid,te,25-34
CPT111605,23-05-2026 07:57,Delhi,ERickshaw,fos_field,DEL-Z05,low,hi,35-44
CPT121244,23-05-2026 07:57,Delhi,ERickshaw,organic_app,DEL-Z03,mid,te,35-44
CPT119694,23-05-2026 08:03,Bangalore,ERickshaw,paid_digital,BAN-Z24,low,hi,25-34
CPT110119,23-05-2026 08:03,Hyderabad,Cab,referral,HYD-Z20,high,kn,35-44
CPT120875,23-05-2026 08:25,Delhi,ERickshaw,organic_app,DEL-Z03,high,en,35-44
CPT121991,23-05-2026 08:37,Delhi,Cab,gc_telecalling,DEL-Z13,mid,te,18-24
CPT106423,23-05-2026 08:50,Hyderabad,Cab,organic_app,HYD-Z19,low,en,25-34
CPT113634,23-05-2026 08:55,Hyderabad,Cab,paid_digital,HYD-Z19,high,mr,25-34
CPT122548,23-05-2026 09:06,Delhi,Auto,gc_telecalling,DEL-Z03,low,te,25-34
CPT120562,23-05-2026 09:23,Hyderabad,Auto,fos_field,HYD-Z03,mid,en,25-34
CPT122375,23-05-2026 09:41,Bangalore,Cab,fos_field,BAN-Z14,high,kn,45+
CPT102364,23-05-2026 09:59,Bangalore,Cab,organic_app,BAN-Z15,mid,kn,25-34
CPT119379,23-05-2026 10:02,Hyderabad,Auto,referral,HYD-Z23,high,kn,35-44
CPT114008,23-05-2026 10:19,Hyderabad,Auto,paid_digital,HYD-Z21,high,kn,25-34
CPT107714,23-05-2026 10:20,Delhi,Auto,organic_app,DEL-Z05,low,hi,25-34
CPT115525,23-05-2026 10:32,Bangalore,Cab,fos_field,BAN-Z21,mid,hi,25-34
CPT113084,23-05-2026 10:34,Pune,Auto,referral,PUN-Z09,high,kn,25-34
CPT114950,23-05-2026 10:47,Bangalore,Cab,fos_field,BAN-Z18,mid,en,45+
CPT109489,23-05-2026 10:56,Delhi,Auto,paid_digital,DEL-Z16,low,mr,25-34
CPT111110,23-05-2026 11:26,Bangalore,Auto,fos_field,BAN-Z07,low,hi,25-34
CPT102215,23-05-2026 11:29,Bangalore,Auto,referral,BAN-Z23,mid,en,25-34
CPT117420,23-05-2026 11:33,Hyderabad,ERickshaw,referral,HYD-Z05,low,hi,45+
CPT118667,23-05-2026 11:38,Delhi,ERickshaw,fos_field,DEL-Z23,mid,mr,35-44
CPT121976,23-05-2026 11:58,Bangalore,Auto,organic_app,BAN-Z15,low,te,35-44
CPT117832,23-05-2026 11:59,Hyderabad,Cab,organic_app,HYD-Z14,low,hi,25-34
CPT115413,23-05-2026 12:12,Delhi,ERickshaw,fos_field,DEL-Z06,mid,te,45+
CPT114385,23-05-2026 12:14,Hyderabad,Cab,organic_app,HYD-Z12,high,mr,25-34
CPT102167,23-05-2026 12:27,Hyderabad,Cab,organic_app,HYD-Z21,mid,hi,25-34
CPT115168,23-05-2026 12:35,Hyderabad,Cab,organic_app,HYD-Z13,low,te,25-34
CPT100176,23-05-2026 12:56,Pune,Cab,organic_app,PUN-Z01,mid,kn,35-44
CPT110914,23-05-2026 13:05,Delhi,Auto,referral,DEL-Z17,mid,te,25-34
CPT115010,23-05-2026 13:06,Delhi,ERickshaw,organic_app,DEL-Z24,low,hi,25-34
